"cik","entityName","sic","n","mean_y","sd_y","se_y","y_lo","y_hi","sic_num","x","sic_division"
862668,"Escalon Medical Corp.",3845,55,3908551.56748738,18668163.2530853,2517214.61953429,-1025189.08679983,8842292.22177459,3845,3843.95940441943,"Manufacturing"
863894,"VERU INC.",2834,55,4357451.8487567,20816468.9576895,2806892.10164892,-1144056.67047518,9858960.36798858,2834,2833.70816923439,"Manufacturing"
866273,"MATRIX SERVICE CO",1700,55,11840166.0306315,160709885.737922,21670116.5721981,-30633262.4508768,54313594.5121398,1700,1701.0447074529,"Construction"
866706,"ESCO TECHNOLOGIES INC.",3669,55,18381363.1563604,160912198.332137,21697396.396837,-24145533.7814401,60908260.0941608,3669,3668.92852709702,"Manufacturing"
866787,"AUTOZONE INC",5531,55,381308155.691533,265893151.677983,35853025.2582428,311036226.185377,451580085.197689,5531,5531.06660568168,"Retail Trade"
867840,"PRECISION OPTICS CORPORATION, INC.",3845,55,3910519.20263451,18653420.7313146,2515226.73830426,-1019325.20444183,8840363.60971085,3845,3845.08193164213,"Manufacturing"
868671,"GLACIER BANCORP, INC.",6022,55,39532920.8381935,160501446.985918,21642010.6966114,-2885420.12716487,81951261.8035519,6022,6021.78551575334,"Finance/Insurance/Real Estate"
868857,"AECOM",8711,55,30858837.445377,187228989.225168,25245951.756948,-18623227.9982411,80340902.888995,8711,8710.73252018864,"Services"
874015,"IONIS PHARMACEUTICALS, INC.",2834,55,3243696.12624201,62905581.4783144,8482186.87616996,-13381390.1510511,19868782.4035351,2834,2833.20984399626,"Manufacturing"
874866,"CORVEL CORPORATION",6411,55,11285866.3753365,18471905.3653746,2490751.21135391,6403994.00108287,16167738.7495902,6411,6409.45194325326,"Finance/Insurance/Real Estate"
875582,"NORTHERN TECHNOLOGIES INTERNATIONAL CORPORATION",3470,55,4452358.62062791,18527139.6202866,2498198.9967669,-444111.413035215,9348828.65429103,3470,3470.38471141058,"Manufacturing"
879407,"Arrowhead Pharmaceuticals, Inc.",2834,55,33651734.716082,128020215.325602,17262242.3130071,-182260.217411898,67485729.6495759,2834,2833.42364664905,"Manufacturing"
879526,"WABASH NATIONAL CORPORATION",3715,55,18402041.4141661,163010263.504687,21980299.4469914,-24679345.5019371,61483428.3302693,3715,3715.74311611144,"Manufacturing"
880117,"SANFILIPPO JOHN B & SON INC",2060,55,11490350.4995306,18875498.3964653,2545171.68456441,6501813.99778435,16478887.0012769,2060,2059.72674935147,"Manufacturing"
880641,"EAGLE FINANCIAL SERVICES, INC.",6022,55,6167975.36284403,19400193.119851,2615921.50663278,1040769.20984379,11295181.5158443,6022,6022.57377351153,"Finance/Insurance/Real Estate"
882835,"ROPER TECHNOLOGIES, INC.",3823,55,180810489.786009,127580187.532448,17202908.9774822,147092788.190144,214528191.381874,3823,3821.94729182531,"Manufacturing"
885275,"WILSON BANK HOLDING CO",6021,55,8892534.72104974,18900356.3949109,2548523.53639103,3897428.58972331,13887640.8523762,6021,6022.42904638115,"Finance/Insurance/Real Estate"
886128,"FUELCELL ENERGY, INC.",3620,55,30472855.950129,129284580.13844,17432729.2295908,-3695293.33986896,64641005.240127,3620,3620.16550568951,"Manufacturing"
887343,"COLUMBIA BANKING SYSTEM, INC.",6022,55,30306682.1513038,25375348.3751206,3421611.27689263,23600324.0485942,37013040.2540133,6022,6021.72298658442,"Finance/Insurance/Real Estate"
889971,"LIGHTPATH TECHNOLOGIES, INC.",3674,55,4061036.22273337,18621658.8269362,2510943.96399156,-860413.946690089,8982486.39215683,3674,3672.58873913241,"Manufacturing"
890066,"GLEN BURNIE BANCORP",6022,55,4358587.53624891,18552922.3257039,2501675.53605616,-544696.514421166,9261871.58691898,6022,6021.58517442384,"Finance/Insurance/Real Estate"
891024,"PATTERSON COMPANIES, INC.",5047,55,36186242.7723542,182946140.260183,24668452.5203192,-12163924.1674715,84536409.7121799,5047,5045.17433642801,"Wholesale Trade"
891166,"UNIVERSAL INSURANCE HOLDINGS, INC.",6331,55,22570459.3717197,160939692.055117,21701103.6496873,-19963703.7816673,65104622.5251067,6331,6332.87227582904,"Finance/Insurance/Real Estate"
896156,"Ethan Allen Interiors Inc.",2511,55,11884092.2045571,19708038.8092887,2657431.41092854,6675526.63913714,17092657.769977,2511,2510.09500052234,"Manufacturing"
896429,"Cantaloupe, Inc.",3578,55,3389841.99845795,21279602.6717883,2869341.03891843,-2234066.43782217,9013750.43473806,3578,3577.38006088194,"Manufacturing"
896878,"INTUIT INC.",7372,55,151593485.519291,342254485.918574,46149585.4667461,61140298.0044691,242046673.034114,7372,7372.10950076424,"Services"
900075,"COPART, INC.",5500,55,85502434.085788,66942787.5424494,9026563.63080508,67810369.36941,103194498.802166,5500,5500.84730692465,"Retail Trade"
909832,"COSTCO WHOLESALE CORP /NEW",5331,55,608948117.711562,346113120.387213,46669883.6323565,517475145.792143,700421089.63098,5331,5331.16077071838,"Retail Trade"
910521,"DECKERS OUTDOOR CORP",3021,55,44073003.0100483,170646301.115574,23009942.5483962,-1026484.38480815,89172490.4049048,3021,3020.7371666959,"Manufacturing"
911216,"PALATIN TECHNOLOGIES, INC.",2834,55,3774905.87890946,22101603.7154388,2980179.63703319,-2066246.20967559,9616057.9674945,2834,2833.82997417218,"Manufacturing"
912603,"RADIUS RECYCLING, INC.",5090,55,7241613.88577456,168321755.181299,22696500.8385607,-37243527.7578044,51726755.5293536,5090,5091.14230316803,"Wholesale Trade"
912728,"FORWARD AIR CORPORATION",4731,55,20710170.9285313,159463983.103782,21502119.0952822,-21433982.4982217,62854324.3552843,4731,4730.46078442763,"Transportation/Public Utilities"
912767,"UFP INDUSTRIES, INC.",2421,55,42635285.3041772,34650734.0478455,4672304.02586157,33477569.4134885,51793001.1948658,2421,2422.05028647697,"Manufacturing"
913778,"BF GARDEN TAX CREDIT FUND IV L.P.",6513,55,5142519.26529273,20510834.3159965,2765680.33497023,-278214.191248931,10563252.7218344,6513,6514.07564468744,"Finance/Insurance/Real Estate"
915358,"SIGMATRON INTERNATIONAL, INC.",3672,55,4351020.95500411,18613918.8836591,2509900.31025299,-568383.653091742,9270425.56309997,3672,3672.55025548129,"Manufacturing"
915779,"Daktronics, Inc.",3990,55,12161510.0787344,160591666.476508,21654175.8902409,-30280674.6661378,54603694.8236067,3990,3990.21924177973,"Manufacturing"
915840,"BEAZER HOMES USA, INC.",1531,55,-2345523.93077254,40057717.6432313,5401381.54513159,-12932231.7592305,8241183.89768538,1531,1530.66338703439,"Construction"
918646,"EAGLE MATERIALS INC",3241,55,36776221.8690428,164357204.510095,22161920.9351097,-6661143.16377232,80213586.9018579,3241,3241.80148967457,"Manufacturing"
918965,"ScanSource, Inc.",5045,55,22072884.2291386,132313847.692755,17841195.5832875,-12895859.1141049,57041627.5723821,5045,5044.66352070633,"Wholesale Trade"
920427,"Unity Bancorp, Inc.",6022,55,7784872.71044535,19155210.8705415,2582888.1068747,2722412.02097094,12847333.3999198,6022,6022.4590711581,"Finance/Insurance/Real Estate"
926282,"ADTRAN Holdings, Inc.",3661,55,12886755.9876106,160742172.102631,21674470.0647273,-29595205.3392549,55368717.3144762,3661,3662.45222201576,"Manufacturing"
927653,"McKESSON CORPORATION",5122,55,213654176.883394,1067416971.17777,143930475.031797,-68449554.1789286,495757907.945717,5122,5123.36449849613,"Wholesale Trade"
928465,"AMCON DISTRIBUTING CO",5141,55,6361961.78513629,19402858.9465765,2616280.96663511,1234051.09053147,11489872.4797411,5141,5140.41011331959,"Wholesale Trade"
933034,"STRATTEC SECURITY CORP",3714,55,6428564.47998037,19808234.3522638,2670941.77518719,1193518.60061348,11663610.3593473,3714,3712.97669117279,"Manufacturing"
933974,"Azenta, Inc.",3559,55,18645171.7921607,161206864.420553,21737129.1640934,-23959601.3694624,61249944.9537839,3559,3558.56179711945,"Manufacturing"
935419,"RCI HOSPITALITY HOLDINGS, INC.",5812,55,6853680.66921582,19748364.1691107,2662868.88133769,1634457.66179394,12072903.6766377,5812,5812.60804403608,"Retail Trade"
935703,"DOLLAR TREE, INC.",5331,55,151082785.457432,368076441.685167,49631417.2720199,53805207.6042729,248360363.310591,5331,5331.18496994264,"Retail Trade"
936395,"Ciena Corp",3661,55,7052663.47289667,89082104.429415,12011828.5108496,-16490520.4083685,30595847.3541618,3661,3662.01438645663,"Manufacturing"
936528,"WAFD, INC.",6021,55,47866082.169853,26767994.3127283,3609395.61681165,40791666.7609021,54940497.5788038,6021,6023.00658741346,"Finance/Insurance/Real Estate"
939930,"Pyxus International, Inc.",5150,55,30457410.4376791,133558755.35011,18009058.8975612,-4840345.00154089,65755165.8768992,5150,5148.78377376994,"Wholesale Trade"
946581,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",7372,55,40180104.223319,191502129.027759,25822141.8103866,-10431293.7250386,90791502.1716767,7372,7371.27572050445,"Services"
946647,"PREMIER FINANCIAL CORP.",6022,55,11322222.2371814,20826214.9676346,2808206.25336183,5818137.98059226,16826306.4937706,6022,6023.33624302263,"Finance/Insurance/Real Estate"
946673,"BANNER CORPORATION",6022,55,25958695.9596206,160724791.016871,21672126.3996015,-16518671.7835984,68436063.7028396,6022,6021.48194658065,"Finance/Insurance/Real Estate"
949961,"Income Opportunity Realty Investors, Inc.",6798,55,4601045.18771473,18522867.8678553,2497622.99378657,-294295.880106953,9496386.25553641,6798,6796.85631967359,"Finance/Insurance/Real Estate"
1000230,"OPTICAL CABLE CORPORATION",3357,55,4154266.46998848,20600642.2605595,2777790.03574473,-1290202.0000712,9598734.94004815,3357,3357.87001765364,"Manufacturing"
1002047,"NetApp, Inc.",3572,55,120434306.717869,109772395.745656,14801706.8227963,91422961.3451885,149445652.09055,3572,3571.92619163098,"Manufacturing"
1002590,"STAR GROUP, L.P.",5990,55,13644369.5285686,36376840.6173589,4905052.18821414,4030467.23966894,23258271.8174684,5990,5991.11424507173,"Retail Trade"
1003078,"MSC INDUSTRIAL DIRECT CO., INC.",5084,55,61490886.6096321,26377494.5116117,3556740.63437071,54519674.9662655,68462098.2529987,5084,5085.18261239536,"Wholesale Trade"
1005210,"SUBURBAN PROPANE PARTNERS LP",5900,55,28913257.6166035,53672083.9490743,7237142.3233163,14728458.6629036,43098056.5703034,5900,5898.12311726904,"Retail Trade"
1005286,"LIFECORE BIOMEDICAL, INC.",2834,55,14108865.0261347,135712208.430564,18299430.4516938,-21758018.6591852,49975748.7114545,2834,2833.03036865027,"Manufacturing"
1005731,"IDT CORPORATION",4813,55,15145043.7488621,160874336.916345,21692291.164573,-27371846.9337011,57661934.4314253,4813,4813.55605399656,"Transportation/Public Utilities"
1006028,"PURE Bioscience, Inc.",2890,55,3115610.36246235,20878201.6148383,2815216.13144076,-2402213.25516155,8633433.98008624,2890,2888.53552428546,"Manufacturing"
1016178,"CARVER BANCORP, INC.",6035,55,4097708.36774737,20640168.3835507,2783119.7370816,-1357206.31693257,9552623.05242731,6035,6033.89593472094,"Finance/Insurance/Real Estate"
1017303,"TRANSACT TECHNOLOGIES INC",3577,55,4908066.55051199,20445089.9642048,2756815.3683831,-495291.571518891,10311424.6725429,3577,3578.18053749878,"Manufacturing"
1020859,"UNITED NATURAL FOODS, INC.",5141,55,18123228.2544492,177266017.420931,23902544.9129196,-28725759.7748733,64972216.2837717,5141,5139.86228604848,"Wholesale Trade"
1022408,"ePlus inc.",5045,55,14793238.8694908,18799353.3274185,2534904.28554869,9824826.4698154,19761651.2691663,5045,5046.06602486377,"Wholesale Trade"
1023731,"8x8, INC.",7374,55,-1648858.84788934,27014540.5899307,3642639.91004779,-8788433.071583,5490715.37580433,7374,7375.00711646917,"Services"
1024478,"Rockwell Automation, Inc.",3829,55,149416645.333136,129929449.79396,17519683.4362025,115078065.798179,183755224.868093,3829,3828.38688916581,"Manufacturing"
1032220,"Maximus, Inc.",7389,55,42729512.011056,25666261.4322111,3460837.98550847,35946269.5594594,49512754.4626526,7389,7389.13638346552,"Services"
1034054,"SBA COMMUNICATIONS CORPORATION",6798,55,91548.8902772188,55210703.0829857,7444609.68500958,-14499886.0923416,14682983.872896,6798,6798.48643396089,"Finance/Insurance/Real Estate"
1037038,"Ralph Lauren Corporation",2320,55,111505309.468603,89626865.6449028,12085284.098161,87818152.6362076,135192466.300999,2320,2318.56984819162,"Manufacturing"
1039280,"NETSOL TECHNOLOGIES, INC.",7372,55,4547443.90791479,20538273.3817185,2769380.21783742,-880541.319046559,9975429.13487614,7372,7372.79840757793,"Services"
1040130,"PETMED EXPRESS, INC.",5912,55,8844843.4358666,18960490.0585384,2556631.95794045,3833844.79830331,13855842.0734299,5912,5911.85658908041,"Retail Trade"
1040470,"AEHR TEST SYSTEMS",3825,55,3766899.96181093,20697205.1280336,2790810.57013875,-1703088.75566102,9236888.67928288,3825,3824.55230110083,"Manufacturing"
1046050,"TIMBERLAND BANCORP, INC.",6036,55,7325578.68554283,19244418.545847,2594916.86735902,2239541.62551915,12411615.7455665,6036,6036.51782441584,"Finance/Insurance/Real Estate"
1046257,"INGREDION INCORPORATED",2040,55,78388290.9567315,59650228.007306,8043235.10368534,62623550.1535082,94153031.7599547,2040,2040.21298743125,"Manufacturing"
1048911,"FedEx Corporation",4513,55,532449582.508521,551089634.153738,74308911.1102737,386804116.732385,678095048.284658,4513,4512.00160184876,"Transportation/Public Utilities"
1049521,"MERCURY SYSTEMS, INC.",3670,55,14055123.0690199,160507021.864297,21642762.4130587,-28364691.2605752,56474937.398615,3670,3669.72066327762,"Manufacturing"
1050743,"PEAPACK-GLADSTONE FINANCIAL CORPORATION",6029,55,10111590.3653699,18994179.7763078,2561174.67855776,5091687.99539668,15131492.7353431,6029,6029.20939573252,"Finance/Insurance/Real Estate"
1050825,"STEELCASE INC",2522,55,25042657.9050277,160981353.595772,21706721.2906832,-17502515.8247114,67587831.6347668,2522,2520.64908117106,"Manufacturing"
1057379,"Hackett Group, Inc.",8742,55,8597102.6355713,19122939.9626331,2578536.69854002,3543170.70643286,13651034.5647097,8742,8741.99180740328,"Services"
1058811,"Immersion Corporation",3577,55,4345970.30028889,24154113.3777003,3256939.98343343,-2037632.06724062,10729572.6678184,3577,3577.10030669827,"Manufacturing"
1066194,"eGain Corporation",7372,55,4295140.59874689,20629947.2679264,2781741.52213199,-1157072.78463181,9747353.98212558,7372,7372.71497563578,"Services"
1066656,"CERES CLASSIC L.P.",6221,55,36680380.4980724,127232202.458783,17155986.6797214,3054646.60581836,70306114.3903264,6221,6222.83542401866,"Finance/Insurance/Real Estate"
1069899,"Phibro Animal Health Corporation",2834,55,12744682.4316024,24631898.9708696,3321364.57967375,6234807.8554418,19254557.0077629,2834,2833.64885141977,"Manufacturing"
1070524,"GREENE COUNTY BANCORP, INC.",6036,55,7409885.63066278,19189762.6900611,2587547.07326829,2338293.36705692,12481477.8942686,6036,6036.00784657028,"Finance/Insurance/Real Estate"
1071840,"SOLARWINDOW TECHNOLOGIES, INC.",2860,55,3592225.83495121,20729958.7716939,2795227.07054894,-1886419.2233247,9070870.89322713,2860,2859.54132209773,"Manufacturing"
1074828,"KNOW LABS, INC.",6199,55,3411242.0730267,20819214.7508034,2807262.34431686,-2090992.12183435,8913476.26788776,6199,6198.95080518168,"Finance/Insurance/Real Estate"
1074871,"MODULAR MEDICAL, INC.",3841,55,3572585.31315212,18758250.3404461,2529361.95991597,-1384964.12828318,8530134.75458741,3841,3840.73224405799,"Manufacturing"
1075736,"Crexendo, Inc.",4813,55,3596100.8050877,18812776.863001,2536714.31471739,-1375859.25175838,8568060.86193378,4813,4813.04710297366,"Transportation/Public Utilities"
1078075,"NETSCOUT SYSTEMS, INC.",7373,55,12474595.2662358,32289302.3940547,4353888.64662114,3940973.5188584,21008217.0136133,7373,7374.20528443955,"Services"
1078271,"EXTREME NETWORKS, INC.",3576,55,33622421.9593867,128359076.874929,17307934.3949972,-301129.454807796,67545973.3735813,3576,3576.57588573679,"Manufacturing"
1082733,"VISIUM TECHNOLOGIES, INC.",7371,55,3871586.42384423,18666783.2510142,2517028.54009298,-1061789.51473801,8804962.36242647,7371,7372.2905315615,"Services"
1083743,"FLUX POWER HOLDINGS, INC.",3690,55,3300771.65172505,20820808.6424929,2807477.26462844,-2201883.78694669,8803427.09039679,3690,3689.92976197835,"Manufacturing"
1092796,"Smith & Wesson Brands, Inc.",3480,55,19019898.6630849,160781209.684351,21679733.8911727,-23472379.7636135,61512177.0897833,3480,3479.31064064895,"Manufacturing"
1096752,"EDGEWELL PERSONAL CARE COMPANY",2844,55,41157582.8999225,184197108.695761,24837133.0697617,-7523197.91681052,89838363.7166554,2844,2844.38523980585,"Manufacturing"
1106838,"SONNET BIOTHERAPEUTICS HOLDINGS, INC.",2834,55,2879553.02574675,20987667.2637189,2829976.47652472,-2667200.86824169,8426306.91973519,2834,2834.24219136858,"Manufacturing"
1108134,"BERKSHIRE HILLS BANCORP, INC.",6036,55,10918042.7612626,176598686.24362,23812561.9953276,-35754578.7495795,57590664.2721047,6036,6036.68649565232,"Finance/Insurance/Real Estate"
1110803,"Illumina, Inc.",3826,55,109466252.249563,90280125.5555166,12173369.6465387,85606447.7423473,133326056.756779,3826,3827.02032561349,"Manufacturing"
1114925,"LANTRONIX, INC.",3576,55,3565401.36537548,18749086.3519809,2528126.28796339,-1389726.15903277,8520528.88978373,3576,3576.46551410236,"Manufacturing"
1116132,"Tapestry, Inc.",3100,55,140960240.112056,158128107.130739,21321989.6158235,99169140.4650424,182751339.75907,3100,3100.73142078245,"Manufacturing"
1117297,"QuinStreet, Inc.",7389,55,4186118.82281481,25044147.3742663,3376952.1430479,-2432707.37755906,10804945.0231887,7389,7388.46902781782,"Services"
1124140,"EXACT SCIENCES CORPORATION",8071,55,3938944.84045755,156387995.067545,21087352.9530882,-37392266.9475953,45270156.6285104,8071,8071.16837761414,"Services"
1126741,"GSI TECHNOLOGY INC",3674,55,3749032.06900567,20831274.5584696,2808888.48845085,-1756389.36835799,9254453.50636934,3674,3672.09097208861,"Manufacturing"
1126956,"Spire Inc.",4924,55,31353135.4344506,47886118.1938148,6456962.8600337,18697488.2287845,44008782.6401166,4924,4924.29778211007,"Transportation/Public Utilities"
1127475,"DIGITAL BRAND MEDIA & MARKETING GROUP, INC.",7389,55,3939613.50680036,18644027.6417163,2513960.17436121,-987748.434947602,8866975.44854833,7389,7388.34982157324,"Services"
1128361,"HOPE BANCORP, INC.",6021,55,37129762.0962286,20232482.9052095,2728147.43839643,31782593.1169716,42476931.0754856,6021,6019.17713226197,"Finance/Insurance/Real Estate"
1130144,"SIERRA BANCORP",6022,55,9050338.99920767,18978436.1720181,2559051.8113884,4034597.44888639,14066080.5495289,6022,6021.84407487082,"Finance/Insurance/Real Estate"
1136893,"Fidelity National Information Services, Inc.",7389,55,95966809.5712259,91562671.9217374,12346308.1632805,71768045.5711962,120165573.571256,7389,7388.96730616857,"Services"
1141103,"Cross Country Healthcare, Inc",7363,55,4613639.24466269,26576917.9628548,3583630.88705071,-2410277.29395671,11637555.7832821,7363,7362.00310730344,"Services"
1157075,"PHARMACYTE BIOTECH, INC.",2836,55,3158106.93650866,20939363.7546338,2823463.23268838,-2375880.99956056,8692094.87257788,2836,2836.19935282811,"Manufacturing"
1157408,"Stride, Inc.",8200,55,10557200.5012141,24125183.7092458,3253039.1077348,4181243.85005387,16933157.1523743,8200,8201.26821624019,"Services"
1157647,"Western New England Bancorp, Inc.",6035,55,6607175.36284403,19353699.0443669,2609652.24677342,1492256.95916812,11722093.7665199,6035,6035.06107698434,"Finance/Insurance/Real Estate"
1163370,"NORTHRIM BANCORP, INC.",6035,55,8118885.82884543,19073072.3899363,2571812.55640931,3078133.21828319,13159638.4394077,6035,6033.59146717881,"Finance/Insurance/Real Estate"
1165002,"WESTWOOD HOLDINGS GROUP, INC.",6282,55,7830357.18102585,19257044.7777523,2596619.38812181,2740983.18030709,12919731.1817446,6282,6281.8051466443,"Finance/Insurance/Real Estate"
1165320,"GB SCIENCES INC",1311,55,3386115.0630307,20853917.9498127,2811941.72271669,-2125290.713494,8897520.83955541,1311,1310.68864694833,"Mining"
1169561,"Commvault Systems, Inc",7372,55,12442718.9629335,160490801.623026,21640575.2761719,-29972808.5783634,54858246.5042304,7372,7373.85040301717,"Services"
1169770,"BANC OF CALIFORNIA, INC.",6021,55,17302592.0710735,160556950.466653,21649494.784427,-25130417.7064033,59735601.8485504,6021,6019.58655411458,"Finance/Insurance/Real Estate"
1170010,"CARMAX, INC.",5500,55,144681668.728617,80660870.442431,10876309.5516905,123364102.007304,165999235.44993,5500,5499.51890461187,"Retail Trade"
1171155,"RADIANT LOGISTICS, INC.",4731,55,5506691.43143606,20381330.69105,2748218.06974475,120184.01473635,10893198.8481358,4731,4732.15935937637,"Transportation/Public Utilities"
1171838,"SUNDANCE STRATEGIES, INC.",6411,55,3494123.50623538,19037578.2113576,2567026.5223461,-1537248.47756298,8525495.49003374,6411,6411.2542676227,"Finance/Insurance/Real Estate"
1175535,"Whitestone REIT",6798,55,6567224.81762868,19475459.8379379,2626070.46882923,1420126.6987234,11714322.936534,6798,6797.60527619566,"Finance/Insurance/Real Estate"
1177609,"Five Below, Inc.",5331,55,29548627.1424539,162854439.342275,21959288.1212181,-13491577.5751336,72588831.8600414,5331,5330.74409506697,"Retail Trade"
1190370,"INNOVATIVE DESIGNS, INC.",2390,55,3939314.55965372,18643368.733636,2513871.32721379,-987873.241685297,8866502.36099275,2390,2388.44368537092,"Manufacturing"
1209709,"CERES TACTICAL SYSTEMATIC L.P.",6221,55,36696250.8640665,127119064.148238,17140731.1130397,3100417.88250874,70292083.8456243,6221,6220.50564562227,"Finance/Insurance/Real Estate"
1224608,"CNO Financial Group, Inc.",6321,55,59132506.8031895,111954535.135998,15095946.4381652,29544451.7843857,88720561.8219933,6321,6322.34270130439,"Finance/Insurance/Real Estate"
1227265,"CERES ORION L.P.",6221,55,38672020.5314481,129187425.399787,17419628.8873033,4529547.91233355,72814493.1505627,6221,6220.41050506964,"Finance/Insurance/Real Estate"
1227654,"Compass Minerals International, Inc.",1400,55,29749220.3628244,165163046.396978,22270580.6329706,-13901117.6777979,73399558.4034468,1400,1399.26057489367,"Mining"
1230245,"PIPER SANDLER COMPANIES",6211,55,19507668.3633723,162812542.999757,21953638.8195454,-23521463.7229366,62536800.4496812,6211,6209.82975254126,"Finance/Insurance/Real Estate"
1260221,"TransDigm Group Incorporated",3728,55,102022310.481222,80420914.5151407,10843953.9010552,80768160.8351533,123276460.12729,3728,3727.22066983876,"Manufacturing"
1262104,"MEI Pharma, Inc.",2834,55,23320108.4076482,98453346.3454415,13275446.5130285,-2699766.75788773,49339983.573184,2834,2833.52113440902,"Manufacturing"
1262976,"Cimpress plc",2750,55,20445571.7621354,164235011.413271,22145444.4212953,-22959499.3036035,63850642.8278742,2750,2749.80872714573,"Manufacturing"
1265131,"Hilltop Holdings Inc.",6022,55,44223011.7840241,163138085.828015,21997535.0055529,1107843.17314041,87338180.3949079,6022,6021.95717591642,"Finance/Insurance/Real Estate"
1282648,"Battalion Oil Corp",1311,55,-40935979.2182132,294432746.118966,39701303.3876164,-118750533.857941,36878575.4215149,1311,1311.67199616105,"Mining"
1289308,"EnerSys",3690,55,36187172.1589752,21184449.728244,2856510.61862832,30588411.3464637,41785932.9714867,3690,3689.26211257902,"Manufacturing"
1295947,"PRESTIGE CONSUMER HEALTHCARE INC.",2834,55,31311382.5308028,166643610.387345,22470219.8407052,-12730248.3569795,75353013.418585,2834,2834.97892796345,"Manufacturing"
1297341,"KENTUCKY FIRST FEDERAL BANCORP",6035,55,4275263.36614535,18570724.2297731,2504075.94431117,-632725.484704534,9183252.21699524,6035,6034.8278505904,"Finance/Insurance/Real Estate"
1300514,"LAS VEGAS SANDS CORP.",7011,55,326947290.91217,438654733.435218,59148192.1901748,211016834.219427,442877747.604912,7011,7011.97544321224,"Services"
1302215,"Houlihan Lokey, Inc.",6282,55,45447553.5569946,30924138.9045451,4169810.0392477,37274725.8800691,53620381.2339201,6282,6280.67106339945,"Finance/Insurance/Real Estate"
1304492,"Anterix Inc.",4813,55,543666.13189606,24697641.1635898,3330229.25513175,-5983583.20816216,7070915.47195428,4813,4811.3233873551,"Transportation/Public Utilities"
1308547,"DOLBY LABORATORIES, INC.",6794,55,55991539.7829763,31906048.8654102,4302210.75136101,47559206.7103088,64423872.8556439,6794,6796.18713563859,"Finance/Insurance/Real Estate"
1314052,"ANAVEX LIFE SCIENCES CORP.",2836,55,2026178.66526459,21256636.4344518,2866244.27210771,-3591660.10806652,7644017.4385957,2836,2835.88114214943,"Manufacturing"
1319161,"Warner Music Group Corp.",7900,55,1069498.42459909,105784670.243077,14264002.0257204,-26887945.545813,29026942.3950112,7900,7898.81414215475,"Services"
1320414,"SELECT MEDICAL HOLDINGS CORP",8060,55,42102085.2683807,32306416.9656171,4356196.37497984,33563940.3734202,50640230.1633412,8060,8060.63766309895,"Services"
1324948,"RBC BEARINGS INCORPORATED",3562,55,16142999.4689507,19296361.9958455,2601920.92072799,11043234.4643238,21242764.4735776,3562,3562.72640657403,"Manufacturing"
1327068,"United States Oil Fund, LP",6221,55,-22089790.175959,395853751.431754,53376908.9541694,-126708531.726131,82528951.374213,6221,6222.09908065879,"Finance/Insurance/Real Estate"
1327567,"PALO ALTO NETWORKS, INC",3577,55,8486444.85253397,140884706.976798,18996890.0133863,-28747459.5737032,45720349.2787712,3577,3577.21530114038,"Manufacturing"
1334978,"CLEAR CHANNEL OUTDOOR HOLDINGS, INC.",7310,55,-5367713.51318471,175471441.133963,23660564.295749,-51742419.5328527,41006992.5064832,7310,7309.04892485712,"Services"
1336917,"UNDER ARMOUR, INC.",2300,55,27535250.1815541,189223805.829791,25514932.7730433,-22474018.0536108,77544518.416719,2300,2299.30112841921,"Manufacturing"
1341439,"Oracle Corporation",7372,55,1377233724.10143,1345641252.98573,181446229.537569,1021599114.20779,1732868333.99506,7372,7373.61679811913,"Services"
1342423,"LIMONEIRA COMPANY",100,55,14016069.679835,154232412.160893,20796694.2132496,-26745450.9781343,54777590.3378043,100,99.9396198814153,"Agriculture/Forestry/Fishing"
1346022,"Enertopia Corporation",1000,55,3816583.60785449,18681212.1380052,2518974.13081795,-1120605.68854869,8753772.90425768,1000,998.570301526624,"Mining"
1348911,"KALVISTA PHARMACEUTICALS, INC.",2834,55,384535.366666095,22019345.2814916,2969087.91206246,-5434876.94097632,6203947.67430851,2834,2834.88342436019,"Manufacturing"
1350156,"PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.",5700,55,3995570.23899565,18631106.3723371,2512217.87075354,-928376.787681292,8919517.26567259,5700,5699.36824693884,"Retail Trade"
1350593,"MUELLER WATER PRODUCTS, INC.",3490,55,11946735.6625556,32339020.1246817,4360592.58405128,3399974.19781512,20493497.1272962,3490,3490.31604691956,"Manufacturing"
1359841,"Hanesbrands Inc.",5600,55,64822414.7859974,110621382.254785,14916184.140334,35586693.8709427,94058135.701052,5600,5601.17110208841,"Retail Trade"
1361538,"Primoris Services Corporation",1623,55,13634694.7741118,22373689.1869325,3016867.63452505,7721634.21044275,19547755.3377809,1623,1624.04195718965,"Construction"
1367859,"CITIZENS COMMUNITY BANCORP, INC.",6035,55,5084555.34363634,18458072.2136886,2488885.94956109,206338.8824966,9962771.80477608,6035,6034.69016582799,"Finance/Insurance/Real Estate"
1371451,"HIGHWATER ETHANOL, LLC",2860,55,10337866.1357382,160654177.673167,21662604.8982789,-32120839.4648884,52796571.7363648,2860,2861.2784396483,"Manufacturing"
1375348,"GOLDEN STAR RESOURCE CORP.",1090,55,4030267.22584201,18623347.5916852,2511171.67698386,-891629.261046353,8952163.71273037,1090,1089.02572808336,"Mining"
